2.60000e+03 2.21528e+01 5.62503e+01 3.04202e-01 4.26777e-02 5.34983e+01 2.69772e+02 2.70000e+02 1.71255e+00
2.59000e+03 2.21536e+01 5.62493e+01 3.04396e-01 4.26754e-02 5.34978e+01 2.69772e+02 2.70000e+02 1.70979e+00
2.58000e+03 2.21545e+01 5.62483e+01 3.04594e-01 4.26731e-02 5.34974e+01 2.69771e+02 2.70000e+02 1.70700e+00
2.57000e+03 2.21553e+01 5.62473e+01 3.04795e-01 4.26707e-02 5.34970e+01 2.69770e+02 2.70000e+02 1.70416e+00
2.56000e+03 2.21561e+01 5.62462e+01 3.05001e-01 4.26683e-02 5.34966e+01 2.69769e+02 2.70000e+02 1.70129e+00
2.55000e+03 2.21569e+01 5.62452e+01 3.05210e-01 4.26659e-02 5.34961e+01 2.69768e+02 2.70000e+02 1.69837e+00
2.54000e+03 2.21578e+01 5.62441e+01 3.05423e-01 4.26635e-02 5.34957e+01 2.69767e+02 2.70000e+02 1.69541e+00
2.53000e+03 2.21586e+01 5.62431e+01 3.05641e-01 4.26611e-02 5.34953e+01 2.69766e+02 2.70000e+02 1.69240e+00
2.52000e+03 2.21595e+01 5.62420e+01 3.05863e-01 4.26586e-02 5.34949e+01 2.69765e+02 2.70000e+02 1.68935e+00
2.51000e+03 2.21603e+01 5.62409e+01 3.06089e-01 4.26561e-02 5.34945e+01 2.69764e+02 2.70000e+02 1.68625e+00
2.50000e+03 2.21612e+01 5.62398e+01 3.06320e-01 4.26536e-02 5.34941e+01 2.69763e+02 2.70000e+02 1.68311e+00
2.49000e+03 2.21621e+01 5.62387e+01 3.06556e-01 4.26510e-02 5.34937e+01 2.69762e+02 2.70000e+02 1.67992e+00
2.48000e+03 2.21630e+01 5.62376e+01 3.06796e-01 4.26484e-02 5.34933e+01 2.69761e+02 2.70000e+02 1.67668e+00
2.47000e+03 2.21638e+01 5.62365e+01 3.07041e-01 4.26458e-02 5.34929e+01 2.69760e+02 2.70000e+02 1.67340e+00
2.46000e+03 2.21647e+01 5.62353e+01 3.07291e-01 4.26432e-02 5.34925e+01 2.69759e+02 2.70000e+02 1.67006e+00
2.45000e+03 2.21656e+01 5.62342e+01 3.07546e-01 4.26406e-02 5.34921e+01 2.69758e+02 2.70000e+02 1.66667e+00
2.44000e+03 2.21665e+01 5.62330e+01 3.07806e-01 4.26379e-02 5.34917e+01 2.69757e+02 2.70000e+02 1.66322e+00
2.43000e+03 2.21675e+01 5.62318e+01 3.08072e-01 4.26351e-02 5.34913e+01 2.69756e+02 2.70000e+02 1.65973e+00
2.42000e+03 2.21684e+01 5.62306e+01 3.08343e-01 4.26324e-02 5.34909e+01 2.69755e+02 2.70000e+02 1.65618e+00
2.41000e+03 2.21693e+01 5.62294e+01 3.08619e-01 4.26296e-02 5.34906e+01 2.69754e+02 2.70000e+02 1.65257e+00
2.40000e+03 2.21702e+01 5.62282e+01 3.08902e-01 4.26268e-02 5.34902e+01 2.69753e+02 2.70000e+02 1.64890e+00
2.39000e+03 2.21712e+01 5.62270e+01 3.09190e-01 4.26240e-02 5.34898e+01 2.69752e+02 2.70000e+02 1.64518e+00
2.38000e+03 2.21721e+01 5.62257e+01 3.09485e-01 4.26211e-02 5.34894e+01 2.69751e+02 2.70000e+02 1.64140e+00
2.37000e+03 2.21731e+01 5.62245e+01 3.09786e-01 4.26182e-02 5.34891e+01 2.69750e+02 2.70000e+02 1.63755e+00
2.36000e+03 2.21741e+01 5.62232e+01 3.10093e-01 4.26153e-02 5.34887e+01 2.69748e+02 2.70000e+02 1.63364e+00
2.35000e+03 2.21750e+01 5.62219e+01 3.10407e-01 4.26123e-02 5.34884e+01 2.69747e+02 2.70000e+02 1.62967e+00
2.34000e+03 2.21760e+01 5.62206e+01 3.10728e-01 4.26093e-02 5.34880e+01 2.69746e+02 2.70000e+02 1.62563e+00
2.33000e+03 2.21770e+01 5.62193e+01 3.11056e-01 4.26063e-02 5.34877e+01 2.69745e+02 2.70000e+02 1.62153e+00
2.32000e+03 2.21780e+01 5.62180e+01 3.11391e-01 4.26032e-02 5.34874e+01 2.69744e+02 2.70000e+02 1.61736e+00
2.31000e+03 2.21790e+01 5.62166e+01 3.11733e-01 4.26001e-02 5.34870e+01 2.69743e+02 2.70000e+02 1.61311e+00
2.30000e+03 2.21800e+01 5.62153e+01 3.12083e-01 4.25970e-02 5.34867e+01 2.69742e+02 2.70000e+02 1.60880e+00
2.29000e+03 2.21811e+01 5.62139e+01 3.12441e-01 4.25938e-02 5.34864e+01 2.69740e+02 2.70000e+02 1.60441e+00
2.28000e+03 2.21821e+01 5.62125e+01 3.12807e-01 4.25906e-02 5.34861e+01 2.69739e+02 2.70000e+02 1.59995e+00
2.27000e+03 2.21831e+01 5.62111e+01 3.13181e-01 4.25874e-02 5.34858e+01 2.69738e+02 2.70000e+02 1.59541e+00
2.26000e+03 2.21842e+01 5.62097e+01 3.13564e-01 4.25841e-02 5.34855e+01 2.69737e+02 2.70000e+02 1.59079e+00
2.25000e+03 2.21853e+01 5.62082e+01 3.13956e-01 4.25808e-02 5.34852e+01 2.69735e+02 2.70000e+02 1.58609e+00
2.24000e+03 2.21863e+01 5.62067e+01 3.14356e-01 4.25774e-02 5.34850e+01 2.69734e+02 2.70000e+02 1.58131e+00
2.23000e+03 2.21874e+01 5.62053e+01 3.14766e-01 4.25740e-02 5.34847e+01 2.69733e+02 2.70000e+02 1.57644e+00
2.22000e+03 2.21885e+01 5.62038e+01 3.15186e-01 4.25705e-02 5.34845e+01 2.69732e+02 2.70000e+02 1.57149e+00
2.21000e+03 2.21896e+01 5.62022e+01 3.15616e-01 4.25670e-02 5.34842e+01 2.69730e+02 2.70000e+02 1.56644e+00
2.20000e+03 2.21907e+01 5.62007e+01 3.16056e-01 4.25635e-02 5.34840e+01 2.69729e+02 2.70000e+02 1.56131e+00
2.19000e+03 2.21918e+01 5.61991e+01 3.16506e-01 4.25599e-02 5.34838e+01 2.69728e+02 2.70000e+02 1.55608e+00
2.18000e+03 2.21929e+01 5.61975e+01 3.16968e-01 4.25563e-02 5.34836e+01 2.69726e+02 2.70000e+02 1.55076e+00
2.17000e+03 2.21941e+01 5.61959e+01 3.17440e-01 4.25526e-02 5.34834e+01 2.69725e+02 2.70000e+02 1.54534e+00
2.16000e+03 2.21952e+01 5.61943e+01 3.17925e-01 4.25489e-02 5.34832e+01 2.69723e+02 2.70000e+02 1.53982e+00
2.15000e+03 2.21964e+01 5.61926e+01 3.18421e-01 4.25451e-02 5.34830e+01 2.69722e+02 2.70000e+02 1.53419e+00
2.14000e+03 2.21976e+01 5.61910e+01 3.18930e-01 4.25413e-02 5.34828e+01 2.69721e+02 2.70000e+02 1.52846e+00
2.13000e+03 2.21987e+01 5.61893e+01 3.19452e-01 4.25374e-02 5.34827e+01 2.69719e+02 2.70000e+02 1.52262e+00
2.12000e+03 2.21999e+01 5.61876e+01 3.19987e-01 4.25335e-02 5.34826e+01 2.69718e+02 2.70000e+02 1.51667e+00
2.11000e+03 2.22011e+01 5.61858e+01 3.20536e-01 4.25295e-02 5.34825e+01 2.69716e+02 2.70000e+02 1.51060e+00
2.10000e+03 2.22023e+01 5.61840e+01 3.21099e-01 4.25255e-02 5.34824e+01 2.69715e+02 2.70000e+02 1.50442e+00
2.09000e+03 2.22036e+01 5.61822e+01 3.21677e-01 4.25214e-02 5.34823e+01 2.69713e+02 2.70000e+02 1.49811e+00
2.08000e+03 2.22048e+01 5.61804e+01 3.22270e-01 4.25172e-02 5.34823e+01 2.69712e+02 2.70000e+02 1.49168e+00
2.07000e+03 2.22060e+01 5.61786e+01 3.22879e-01 4.25130e-02 5.34822e+01 2.69710e+02 2.70000e+02 1.48512e+00
2.06000e+03 2.22073e+01 5.61767e+01 3.23504e-01 4.25087e-02 5.34822e+01 2.69709e+02 2.70000e+02 1.47843e+00
2.05000e+03 2.22086e+01 5.61748e+01 3.24147e-01 4.25044e-02 5.34822e+01 2.69707e+02 2.70000e+02 1.47160e+00
2.04000e+03 2.22099e+01 5.61728e+01 3.24807e-01 4.25000e-02 5.34823e+01 2.69705e+02 2.70000e+02 1.46463e+00
2.03000e+03 2.22112e+01 5.61709e+01 3.25485e-01 4.24956e-02 5.34823e+01 2.69704e+02 2.70000e+02 1.45752e+00
2.02000e+03 2.22125e+01 5.61689e+01 3.26183e-01 4.24910e-02 5.34824e+01 2.69702e+02 2.70000e+02 1.45026e+00
2.01000e+03 2.22138e+01 5.61668e+01 3.26900e-01 4.24864e-02 5.34825e+01 2.69701e+02 2.70000e+02 1.44285e+00
2.00000e+03 2.22151e+01 5.61648e+01 3.27638e-01 4.24818e-02 5.34826e+01 2.69699e+02 2.70000e+02 1.43528e+00
1.99000e+03 2.22165e+01 5.61626e+01 3.28398e-01 4.24770e-02 5.34828e+01 2.69697e+02 2.70000e+02 1.42755e+00
1.98000e+03 2.22178e+01 5.61605e+01 3.29180e-01 4.24722e-02 5.34830e+01 2.69695e+02 2.70000e+02 1.41965e+00
1.97000e+03 2.22192e+01 5.61583e+01 3.29984e-01 4.24673e-02 5.34832e+01 2.69694e+02 2.70000e+02 1.41158e+00
1.96000e+03 2.22206e+01 5.61561e+01 3.30814e-01 4.24624e-02 5.34835e+01 2.69692e+02 2.70000e+02 1.40333e+00
1.95000e+03 2.22220e+01 5.61539e+01 3.31668e-01 4.24573e-02 5.34838e+01 2.69690e+02 2.70000e+02 1.39490e+00
1.94000e+03 2.22234e+01 5.61516e+01 3.32549e-01 4.24522e-02 5.34841e+01 2.69688e+02 2.70000e+02 1.38628e+00
1.93000e+03 2.22249e+01 5.61492e+01 3.33457e-01 4.24470e-02 5.34845e+01 2.69686e+02 2.70000e+02 1.37746e+00
1.92000e+03 2.22263e+01 5.61468e+01 3.34394e-01 4.24417e-02 5.34849e+01 2.69684e+02 2.70000e+02 1.36844e+00
1.91000e+03 2.22278e+01 5.61444e+01 3.35361e-01 4.24363e-02 5.34854e+01 2.69683e+02 2.70000e+02 1.35921e+00
1.90000e+03 2.22293e+01 5.61419e+01 3.36359e-01 4.24308e-02 5.34859e+01 2.69681e+02 2.70000e+02 1.34976e+00
1.89000e+03 2.22308e+01 5.61394e+01 3.37390e-01 4.24252e-02 5.34864e+01 2.69679e+02 2.70000e+02 1.34009e+00
1.88000e+03 2.22323e+01 5.61368e+01 3.38456e-01 4.24195e-02 5.34870e+01 2.69677e+02 2.70000e+02 1.33019e+00
1.87000e+03 2.22338e+01 5.61342e+01 3.39558e-01 4.24137e-02 5.34877e+01 2.69675e+02 2.70000e+02 1.32004e+00
1.86000e+03 2.22354e+01 5.61315e+01 3.40697e-01 4.24078e-02 5.34884e+01 2.69673e+02 2.70000e+02 1.30965e+00
1.85000e+03 2.22369e+01 5.61288e+01 3.41877e-01 4.24017e-02 5.34892e+01 2.69670e+02 2.70000e+02 1.29900e+00
1.84000e+03 2.22385e+01 5.61260e+01 3.43098e-01 4.23956e-02 5.34901e+01 2.69668e+02 2.70000e+02 1.28807e+00
1.83000e+03 2.22401e+01 5.61231e+01 3.44363e-01 4.23894e-02 5.34910e+01 2.69666e+02 2.70000e+02 1.27687e+00
1.82000e+03 2.22418e+01 5.61202e+01 3.45675e-01 4.23830e-02 5.34920e+01 2.69664e+02 2.70000e+02 1.26538e+00
1.81000e+03 2.22434e+01 5.61172e+01 3.47036e-01 4.23765e-02 5.34930e+01 2.69662e+02 2.70000e+02 1.25358e+00
1.80000e+03 2.22451e+01 5.61141e+01 3.48449e-01 4.23698e-02 5.34942e+01 2.69659e+02 2.70000e+02 1.24148e+00
1.79000e+03 2.22468e+01 5.61110e+01 3.49916e-01 4.23630e-02 5.34954e+01 2.69657e+02 2.70000e+02 1.22904e+00
1.78000e+03 2.22485e+01 5.61077e+01 3.51441e-01 4.23561e-02 5.34968e+01 2.69655e+02 2.70000e+02 1.21626e+00
1.77000e+03 2.22502e+01 5.61044e+01 3.53027e-01 4.23490e-02 5.34982e+01 2.69652e+02 2.70000e+02 1.20312e+00
1.76000e+03 2.22519e+01 5.61010e+01 3.54679e-01 4.23417e-02 5.34998e+01 2.69650e+02 2.70000e+02 1.18961e+00
1.75000e+03 2.22537e+01 5.60976e+01 3.56399e-01 4.23343e-02 5.35014e+01 2.69647e+02 2.70000e+02 1.17571e+00
1.74000e+03 2.22555e+01 5.60940e+01 3.58194e-01 4.23267e-02 5.35032e+01 2.69645e+02 2.70000e+02 1.16140e+00
1.73000e+03 2.22573e+01 5.60903e+01 3.60066e-01 4.23190e-02 5.35051e+01 2.69642e+02 2.70000e+02 1.14666e+00
1.72000e+03 2.22592e+01 5.60865e+01 3.62023e-01 4.23110e-02 5.35072e+01 2.69640e+02 2.70000e+02 1.13148e+00
1.71000e+03 2.22610e+01 5.60826e+01 3.64069e-01 4.23028e-02 5.35094e+01 2.69637e+02 2.70000e+02 1.11582e+00
1.70000e+03 2.22629e+01 5.60786e+01 3.66211e-01 4.22944e-02 5.35118e+01 2.69634e+02 2.70000e+02 1.09966e+00
1.69000e+03 2.22648e+01 5.60744e+01 3.68457e-01 4.22858e-02 5.35144e+01 2.69631e+02 2.70000e+02 1.08298e+00
1.68000e+03 2.22668e+01 5.60701e+01 3.70814e-01 4.22769e-02 5.35171e+01 2.69628e+02 2.70000e+02 1.06574e+00
1.67000e+03 2.22688e+01 5.60657e+01 3.73291e-01 4.22678e-02 5.35201e+01 2.69625e+02 2.70000e+02 1.04792e+00
1.66000e+03 2.22708e+01 5.60611e+01 3.75898e-01 4.22584e-02 5.35233e+01 2.69622e+02 2.70000e+02 1.02947e+00
1.65000e+03 2.22728e+01 5.60563e+01 3.78647e-01 4.22487e-02 5.35267e+01 2.69619e+02 2.70000e+02 1.01037e+00
1.64000e+03 2.22749e+01 5.60513e+01 3.81549e-01 4.22387e-02 5.35304e+01 2.69616e+02 2.70000e+02 9.90564e-01
1.63000e+03 2.22770e+01 5.60462e+01 3.84619e-01 4.22283e-02 5.35345e+01 2.69613e+02 2.70000e+02 9.70007e-01
1.62000e+03 2.22791e+01 5.60408e+01 3.87872e-01 4.22176e-02 5.35388e+01 2.69609e+02 2.70000e+02 9.48647e-01
1.61000e+03 2.22813e+01 5.60352e+01 3.91329e-01 4.22065e-02 5.35436e+01 2.69606e+02 2.70000e+02 9.26422e-01
1.60000e+03 2.22835e+01 5.60293e+01 3.95010e-01 4.21950e-02 5.35487e+01 2.69602e+02 2.70000e+02 9.03267e-01
1.59000e+03 2.22858e+01 5.60231e+01 3.98940e-01 4.21830e-02 5.35543e+01 2.69599e+02 2.70000e+02 8.79104e-01
1.58000e+03 2.22881e+01 5.60166e+01 4.03149e-01 4.21705e-02 5.35604e+01 2.69595e+02 2.70000e+02 8.53845e-01
1.57000e+03 2.22904e+01 5.60097e+01 4.07671e-01 4.21575e-02 5.35671e+01 2.69591e+02 2.70000e+02 8.27388e-01
1.56000e+03 2.22928e+01 5.60025e+01 4.12547e-01 4.21438e-02 5.35744e+01 2.69586e+02 2.70000e+02 7.99612e-01
1.55000e+03 2.22953e+01 5.59948e+01 4.17830e-01 4.21295e-02 5.35825e+01 2.69582e+02 2.70000e+02 7.70376e-01
1.54000e+03 2.22978e+01 5.59865e+01 4.23579e-01 4.21144e-02 5.35915e+01 2.69577e+02 2.70000e+02 7.39510e-01
1.53000e+03 2.23004e+01 5.59777e+01 4.29874e-01 4.20984e-02 5.36015e+01 2.69572e+02 2.70000e+02 7.06805e-01
1.52000e+03 2.23030e+01 5.59681e+01 4.36813e-01 4.20814e-02 5.36127e+01 2.69567e+02 2.70000e+02 6.72000e-01
1.51000e+03 2.23057e+01 5.59577e+01 4.44524e-01 4.20632e-02 5.36254e+01 2.69562e+02 2.70000e+02 6.34767e-01
1.50000e+03 2.23085e+01 5.59463e+01 4.53182e-01 4.20437e-02 5.36399e+01 2.69555e+02 2.70000e+02 5.94669e-01
1.49000e+03 2.23114e+01 5.59335e+01 4.63028e-01 4.20224e-02 5.36567e+01 2.69549e+02 2.70000e+02 5.51116e-01
1.48000e+03 2.23144e+01 5.59191e+01 4.74415e-01 4.19992e-02 5.36764e+01 2.69541e+02 2.70000e+02 5.03260e-01
1.47000e+03 2.23176e+01 5.59025e+01 4.87897e-01 4.19733e-02 5.37002e+01 2.69533e+02 2.70000e+02 4.49814e-01
1.46000e+03 2.23209e+01 5.58827e+01 5.04420e-01 4.19440e-02 5.37298e+01 2.69522e+02 2.70000e+02 3.88616e-01
1.45000e+03 2.23245e+01 5.58577e+01 5.25874e-01 4.19097e-02 5.37691e+01 2.69509e+02 2.70000e+02 3.15455e-01
1.44000e+03 2.23285e+01 5.58223e+01 5.57308e-01 4.18673e-02 5.38280e+01 2.69489e+02 2.70000e+02 2.19350e-01
